field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
industry_vs_vertical,Furniture,Wholesale and distribution services (MWD),Furniture,Wholesale and distribution services (MWD),pacificergonomics,Ergonomic Office & Laboratory Furniture Distribution,,
industry_vs_industry_research,Furniture,Ergonomic Office & Laboratory Furniture Distribution,Furniture,Ergonomic Office & Laboratory Furniture Distribution,pacificergonomics,,Wholesale and distribution services (MWD),
sub_industry,Furniture,NOT_IN_ENRICHED,,,pacificergonomics,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Sales & Consulting - Complete Furniture Solutions,quote_driven,Sales & Consulting - Complete Furniture Solutions,pacificergonomics,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,Office Equipment Merchant Wholesalers,WholesaleDistributionandSales,Office Equipment Merchant Wholesalers,pacificergonomics,,,
total_events,4285,NOT_IN_ENRICHED,,,pacificergonomics,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,pacificergonomics,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,pacificergonomics,,,Confidence level tracked in research only
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),bccrmed,PENDING RESEARCH,,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,bccrmed,,Wholesale and distribution services (MWD),
sub_industry,Medical Equipment,NOT_IN_ENRICHED,,,bccrmed,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,bccrmed,,,
total_events,553,NOT_IN_ENRICHED,,,bccrmed,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,bccrmed,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bccrmed,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),hollingbery,Hop Supply & Processing,,
industry_vs_industry_research,Other,Hop Supply & Processing,Other,Hop Supply & Processing,hollingbery,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,hollingbery,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,"Brokerage, Processing & Farming",quote_driven,"Brokerage, Processing & Farming",hollingbery,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,"Beverages, beer, ale, and malt liquors, manufacturing",WholesaleDistributionandSales,"Beverages, beer, ale, and malt liquors, manufacturing",hollingbery,,,
total_events,370,NOT_IN_ENRICHED,,,hollingbery,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,hollingbery,,,Classification source tracked in research only
industry_vs_vertical,Furniture,Retail,Furniture,Retail,back2internationalltd,Ergonomic Office Furniture Distribution - UK Market,,
industry_vs_industry_research,Furniture,Ergonomic Office Furniture Distribution - UK Market,Furniture,Ergonomic Office Furniture Distribution - UK Market,back2internationalltd,,Retail,
sub_industry,Furniture,NOT_IN_ENRICHED,,,back2internationalltd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Sales & Services - DSE Assessments & Ergonomic Solutions,transactional,Sales & Services - DSE Assessments & Ergonomic Solutions,back2internationalltd,,,
qbo_industry_vs_sector,,Furniture Stores,,Furniture Stores,back2internationalltd,,,
total_events,9119,NOT_IN_ENRICHED,,,back2internationalltd,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,back2internationalltd,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,back2internationalltd,,,Confidence level tracked in research only
industry_vs_vertical,Automotive,Manufacturing (MWD),Automotive,Manufacturing (MWD),deltakits1,Windshield Repair & Headlight Restoration Products,,
industry_vs_industry_research,Automotive,Windshield Repair & Headlight Restoration Products,Automotive,Windshield Repair & Headlight Restoration Products,deltakits1,,Manufacturing (MWD),
sub_industry,Auto Glass Repair,NOT_IN_ENRICHED,,,deltakits1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Manufacturing & Training - Professional Systems,transactional,Manufacturing & Training - Professional Systems,deltakits1,,,
total_events,15884,NOT_IN_ENRICHED,,,deltakits1,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,deltakits1,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,deltakits1,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),headnhome,Premium Handcrafted Hats - Head n' Home Brand,,
industry_vs_industry_research,Consumer Goods,Premium Handcrafted Hats - Head n' Home Brand,Consumer Goods,Premium Handcrafted Hats - Head n' Home Brand,headnhome,,Manufacturing (MWD),
sub_industry,Apparel/Hats,NOT_IN_ENRICHED,,,headnhome,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,Manufacturing - Family-Owned 50 Year Expertise,mixed,Manufacturing - Family-Owned 50 Year Expertise,headnhome,,,
total_events,12275,NOT_IN_ENRICHED,,,headnhome,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,headnhome,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,headnhome,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),USTestingEquipment,Security Screening Technology & Detection Equipment,,
industry_vs_industry_research,Other,Security Screening Technology & Detection Equipment,Other,Security Screening Technology & Detection Equipment,USTestingEquipment,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,USTestingEquipment,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Distribution & Service - Checkpoint Security,quote_driven,Distribution & Service - Checkpoint Security,USTestingEquipment,,,
qbo_industry_vs_sector,Service Business,Security systems services (except locksmiths),Service Business,Security systems services (except locksmiths),USTestingEquipment,,,
total_events,815,NOT_IN_ENRICHED,,,USTestingEquipment,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,USTestingEquipment,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),chapmanco,Construction Equipment Sales & Rental,,
industry_vs_industry_research,Food & Beverage,Construction Equipment Sales & Rental,Food & Beverage,Construction Equipment Sales & Rental,chapmanco,,Wholesale and distribution services (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,chapmanco,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,"Equipment Dealer - Sales, Rental, Service",transactional,"Equipment Dealer - Sales, Rental, Service",chapmanco,,,
qbo_industry_vs_sector,,Other Construction Material Merchant Wholesalers,,Other Construction Material Merchant Wholesalers,chapmanco,,,
total_events,21733,NOT_IN_ENRICHED,,,chapmanco,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,chapmanco,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,chapmanco,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),voltairesystems,Thermal Management & Cabinet Cooling Systems,,
industry_vs_industry_research,Construction & Building,Thermal Management & Cabinet Cooling Systems,Construction & Building,Thermal Management & Cabinet Cooling Systems,voltairesystems,,Manufacturing (MWD),
sub_industry,HVAC,NOT_IN_ENRICHED,,,voltairesystems,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing - Industrial HVAC Specialist,quote_driven,Manufacturing - Industrial HVAC Specialist,voltairesystems,,,
total_events,386,NOT_IN_ENRICHED,,,voltairesystems,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,voltairesystems,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,voltairesystems,,,Confidence level tracked in research only
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,podiatrycc,PENDING RESEARCH,,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,podiatrycc,,Retail,
sub_industry,Medical Equipment,NOT_IN_ENRICHED,,,podiatrycc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,podiatrycc,,,
total_events,823,NOT_IN_ENRICHED,,,podiatrycc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,podiatrycc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,podiatrycc,,,Confidence level tracked in research only
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),expressassembly1,Industrial Assembly Tools & Equipment Distribution,,
industry_vs_industry_research,Manufacturing,Industrial Assembly Tools & Equipment Distribution,Manufacturing,Industrial Assembly Tools & Equipment Distribution,expressassembly1,,Manufacturing (MWD),
sub_industry,Contract Assembly,NOT_IN_ENRICHED,,,expressassembly1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Direct-to-End-User Sales & Distribution,transactional,Direct-to-End-User Sales & Distribution,expressassembly1,,,
qbo_industry_vs_sector,manufacturing,Manufacturing,manufacturing,Manufacturing,expressassembly1,,,
total_events,8374,NOT_IN_ENRICHED,,,expressassembly1,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,expressassembly1,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,expressassembly1,,,Confidence level tracked in research only
industry_vs_industry_research,Retail,Piano Sales & Service,Retail,Piano Sales & Service,CunninghamPianoCo,,Retail,
sub_industry,Musical Instruments/Pianos,NOT_IN_ENRICHED,,,CunninghamPianoCo,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Retail Sales & Professional Services,transactional,Retail Sales & Professional Services,CunninghamPianoCo,,,
qbo_industry_vs_sector,,Musical Instrument and Supplies Stores,,Musical Instrument and Supplies Stores,CunninghamPianoCo,,,
total_events,5424,NOT_IN_ENRICHED,,,CunninghamPianoCo,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,CunninghamPianoCo,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,CunninghamPianoCo,,,Confidence level tracked in research only
industry_vs_vertical,Furniture,Retail,Furniture,Retail,atWork,Office Furniture Retail & Distribution,,
industry_vs_industry_research,Furniture,Office Furniture Retail & Distribution,Furniture,Office Furniture Retail & Distribution,atWork,,Retail,
sub_industry,Office Furniture,NOT_IN_ENRICHED,,,atWork,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Sales & Service - New & Pre-Owned,quote_driven,Sales & Service - New & Pre-Owned,atWork,,,
qbo_industry_vs_sector,RetailShoporOnlineCommerce,Furniture and Home Furnishings Stores,RetailShoporOnlineCommerce,Furniture and Home Furnishings Stores,atWork,,,
total_events,3026,NOT_IN_ENRICHED,,,atWork,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,atWork,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,atWork,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),affinityr,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,affinityr,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,affinityr,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,affinityr,,,
total_events,11,NOT_IN_ENRICHED,,,affinityr,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,affinityr,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),blkcorp,Shadow Board & Foam Inlay Manufacturing,,
industry_vs_industry_research,Food & Beverage,Shadow Board & Foam Inlay Manufacturing,Food & Beverage,Shadow Board & Foam Inlay Manufacturing,blkcorp,,Wholesale and distribution services (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,blkcorp,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,CAD/CAM Design & Automated Manufacturing,quote_driven,CAD/CAM Design & Automated Manufacturing,blkcorp,,,
qbo_industry_vs_sector,GeneralServicebasedBusiness,"Agents and brokers, durable goods, wholesale trade",GeneralServicebasedBusiness,"Agents and brokers, durable goods, wholesale trade",blkcorp,,,
total_events,5638,NOT_IN_ENRICHED,,,blkcorp,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,blkcorp,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,blkcorp,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),apexstone,Natural Stone Supply & Fabrication,,
industry_vs_industry_research,Construction & Building,Natural Stone Supply & Fabrication,Construction & Building,Natural Stone Supply & Fabrication,apexstone,,Wholesale and distribution services (MWD),
sub_industry,Concrete/Masonry,NOT_IN_ENRICHED,,,apexstone,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Supply & Custom Fabrication,transactional,Supply & Custom Fabrication,apexstone,,,
qbo_industry_vs_sector,other,Building Material and Garden Equipment and Supplies Dealers,other,Building Material and Garden Equipment and Supplies Dealers,apexstone,,,
total_events,8457,NOT_IN_ENRICHED,,,apexstone,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,apexstone,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,apexstone,,,Confidence level tracked in research only
