Item,ItemType,Count,Account
105-20110,Inventory,555,SunshineUSALLC1
105-20247,Inventory,516,SunshineUSALLC1
105-20227,Inventory,503,SunshineUSALLC1
Dual Tone 24 Lamp Kit,InventoryAssembly,483,SunshineUSALLC1
SS32S Black Bench DLX,InventoryAssembly,472,SunshineUSALLC1
Subtotal,Subtotal,17242,deltakits1
Tracking Information,OtherCharge,16782,deltakits1
Shipping - UPS-Ground,OtherCharge,8642,deltakits1
6000P,NonInventory,3874,deltakits1
22255,NonInventory,3564,deltakits1
Shipping - Grnd Adv,OtherCharge,3183,deltakits1
12210,NonInventory,2201,deltakits1
6001P,NonInventory,1957,deltakits1
6002P,NonInventory,1915,deltakits1
6003P,NonInventory,1438,deltakits1
30001MGC,NonInventory,1357,deltakits1
Shipping - FedEx-Ground,OtherCharge,1288,deltakits1
26020,NonInventory,1124,deltakits1
30002MGC,NonInventory,1019,deltakits1
30001,NonInventory,1019,deltakits1
30280MGC,NonInventory,993,deltakits1
26020MGC,NonInventory,990,deltakits1
Shipping - FedEx Express Saver,OtherCharge,919,deltakits1
14001H,NonInventory,854,deltakits1
15260H,NonInventory,805,deltakits1
15230H,NonInventory,803,deltakits1
30002,NonInventory,773,deltakits1
30400,NonInventory,751,deltakits1
26030MGC,NonInventory,715,deltakits1
Shipping - Pick Up Fee,OtherCharge,615,deltakits1
Shipping - UPS-Expedited,OtherCharge,564,deltakits1
26030,NonInventory,560,deltakits1
ROYALTY,NonInventory,535,deltakits1
36800H,NonInventory,532,deltakits1
22275,NonInventory,504,deltakits1
30280,NonInventory,496,deltakits1
Shipping - UPS-Standard,OtherCharge,474,deltakits1
30009,NonInventory,413,deltakits1
10440,NonInventory,373,deltakits1
26035,NonInventory,369,deltakits1
10040,NonInventory,369,deltakits1
Fin Chg,OtherCharge,355,deltakits1
Shipping - UPS-,OtherCharge,349,deltakits1
30290,NonInventory,348,deltakits1
30081,NonInventory,333,deltakits1
26025,NonInventory,273,deltakits1
12215,NonInventory,272,deltakits1
30003,NonInventory,269,deltakits1
10441,NonInventory,250,deltakits1
Shipping - Priority,OtherCharge,243,deltakits1
36160H,NonInventory,243,deltakits1
30410,NonInventory,239,deltakits1
MISC PRODUCTS - WSR,NonInventory,232,deltakits1
30260,NonInventory,230,deltakits1
WSREPAIR,Service,226,deltakits1
9-6515 CC Fees,NonInventory,84772,headnhome
8-Online Discount,Discount,47450,headnhome
8-Shipping USPS/UPS/Fedex,OtherCharge,42291,headnhome
8-Shipping-Handling Charge,OtherCharge,38252,headnhome
8-Make My Hat 1st,Inventory,11807,headnhome
8-Lifetime Refurb,Inventory,7478,headnhome
2-SH PLASTIC HAT STAND,Inventory,3309,headnhome
2-SH SIZERPAK-ASSORTED,Inventory,2537,headnhome
2-SH SIZERPAK-THIN SIZER,Inventory,2251,headnhome
8-Misc Accessory,Inventory,2184,headnhome
CRUB2XXBDBR-LG,InventoryAssembly,1993,headnhome
2-SH SIZERPAK-FULL,Inventory,1933,headnhome
2-SH SIZERPAK-SELF STICK,InventoryAssembly,1529,headnhome
CRUB2XXBDBR-MD,InventoryAssembly,1479,headnhome
CRUB2XXBDBR-XL,InventoryAssembly,1409,headnhome
2-SH SIZER FULL,Inventory,1407,headnhome
2-SH CLEAN KIT-LTHR,InventoryAssembly,1401,headnhome
4-LN HOLLYWOOD BLACK LG,Inventory,1398,headnhome
4-LN BARCELONA TAN LG,Inventory,1390,headnhome
CRUCOXXBDCE-LG,InventoryAssembly,1342,headnhome
2-SH SIZER HALF,Inventory,1311,headnhome
4-LN FLORENCE CRM LG,Inventory,1259,headnhome
ECO2020,OtherCharge,1242,headnhome
4-LN MILAN CRM LG,Inventory,1224,headnhome
2-SH CHINSTRAP BLACK(SINGLE),Inventory,1187,headnhome
4-LN BARCELONA TAN MD,Inventory,1138,headnhome
CRUCOXXBDCE-MD,InventoryAssembly,1067,headnhome
4-LN HOLLYWOOD BLACK MD,Inventory,1048,headnhome
4-LN HOLLYWOOD BROWN LG,Inventory,1038,headnhome
2-SH SIZERPAK-HALF,Inventory,1029,headnhome
4-LN MILAN TAN LG,Inventory,1021,headnhome
4-LN FLORENCE CRM MD,Inventory,1020,headnhome
4-LN BARCELONA NTL LG,Inventory,1005,headnhome
BREB2XXBDBR-LG,InventoryAssembly,994,headnhome
MARBFXXXXXX-LG,InventoryAssembly,979,headnhome
SOAEGXXBDBR-LG,InventoryAssembly,974,headnhome
CRUCOXXBDCE-XL,InventoryAssembly,952,headnhome
4-LN HOLLYWOOD BROWN MD,Inventory,947,headnhome
4-LN FLORENCE TAN LG,Inventory,939,headnhome
4-LN HOLLYWOOD BLACK XL,Inventory,918,headnhome
4-LN BARCELONA TAN XL,Inventory,913,headnhome
CABIVXXNYIV-LG,InventoryAssembly,885,headnhome
4-LN MILAN CRM MD,Inventory,872,headnhome
4-LN FLORENCE CRM XL,Inventory,854,headnhome
CABSAXXNYSA-LG,InventoryAssembly,833,headnhome
4-LN MILAN CRM XL,Inventory,800,headnhome
MARBFXXXXXX-MD,InventoryAssembly,799,headnhome
4-LN HOLLYWOOD COPPER LG,Inventory,798,headnhome
MARBFXXXXXX-XL,InventoryAssembly,784,headnhome
CABWAXXNYWA-LG,InventoryAssembly,774,headnhome
DELIVERY,OtherCharge,4190,USTestingEquipment
Rapiscan Trace:Consumables:M0001964-100,NonInventory,2233,USTestingEquipment
Rapiscan Trace:Consumables:M0001966-100,NonInventory,1894,USTestingEquipment
Rapiscan Trace:Consumables:M0001965-100,NonInventory,1775,USTestingEquipment
Rapiscan Systems:Warranty:24X7 Service Contract,NonInventory,1434,USTestingEquipment
Notes,OtherCharge,1413,USTestingEquipment
SALES TAX,OtherCharge,992,USTestingEquipment
Rapiscan Trace:Consumables:PA005060,NonInventory,880,USTestingEquipment
Rapiscan Service,Service,793,USTestingEquipment
Rapiscan Trace:Consumables:MP005810,NonInventory,709,USTestingEquipment
Rapiscan Trace:Consumables:MP035087,NonInventory,701,USTestingEquipment
Rapiscan Trace:Consumables:MP075000,NonInventory,698,USTestingEquipment
Rapiscan Trace:Consumables:MP075001,NonInventory,656,USTestingEquipment
Rapiscan Trace:Consumables:MP003224,NonInventory,651,USTestingEquipment
Rapiscan Trace:Consumables:MP075003,NonInventory,585,USTestingEquipment
Rapiscan Trace:Consumables:MP075002,NonInventory,537,USTestingEquipment
Rapiscan Trace:Consumables:PA005282,NonInventory,469,USTestingEquipment
Rapiscan Trace:Consumables:101018180,NonInventory,357,USTestingEquipment
Rapiscan Trace:Consumables:101018184,NonInventory,357,USTestingEquipment
Rapiscan Trace:Consumables:101018182,NonInventory,353,USTestingEquipment
Rapiscan Trace:Consumables:MP075037,NonInventory,340,USTestingEquipment
Rapiscan Trace:Consumables:MP003222,NonInventory,336,USTestingEquipment
SERVICE (USTE):Labor Hours - Rapiscan,Service,319,USTestingEquipment
SERVICE (USTE):Travel Hours - Rapiscan,Service,260,USTestingEquipment
Rapiscan Systems:Rapiscan Parts,NonInventory,256,USTestingEquipment
Rapiscan USTE Travel Expenses:Rapiscan Mileage,OtherCharge,248,USTestingEquipment
Rapiscan Trace:S/C:24X7 Service Contract,NonInventory,224,USTestingEquipment
Rapiscan Trace:Consumables:MP101671,NonInventory,185,USTestingEquipment
Rapiscan Service:Rapiscan Travel Expenses,Service,170,USTestingEquipment
Rapiscan Trace:Consumables:M0001831,NonInventory,169,USTestingEquipment
Rapiscan Trace:Consumables:PA005379,NonInventory,152,USTestingEquipment
Rapiscan Systems:Warranty:8X5 Service Contract,NonInventory,149,USTestingEquipment
Rapiscan Trace:Consumables,NonInventory,138,USTestingEquipment
Rapiscan Trace:Consumables:K1000200,NonInventory,134,USTestingEquipment
Rapiscan Trace:S/C:8X5 Service Contract,NonInventory,133,USTestingEquipment
Rapiscan Trace:Consumables:MP011191,NonInventory,119,USTestingEquipment
CEIA-USA,NonInventory,113,USTestingEquipment
Rapiscan Trace:Consumables:M0001965-25,NonInventory,112,USTestingEquipment
Rapiscan Trace:Equipment:Itemiser 5X - P0007018-018-CAR,NonInventory,108,USTestingEquipment
Rapiscan Trace:Consumables:MP100973,NonInventory,104,USTestingEquipment
Rapiscan Trace:S/C:Warranty-ED,NonInventory,103,USTestingEquipment
Rapiscan Service:Rapiscan Trace Service,Service,101,USTestingEquipment
Rapiscan Trace:Consumables:PA005007,NonInventory,100,USTestingEquipment
USTE ACCESSORIES:UST-002 ASTM F 792-88  Stepw,Inventory,96,USTestingEquipment
Rapiscan Systems:Warranty:Platinum-BPI,NonInventory,93,USTestingEquipment
Rapiscan Trace:Consumables:MP007125,NonInventory,93,USTestingEquipment
INSTALLATION (USTE),Service,88,USTestingEquipment
Rapiscan Trace:Training,NonInventory,86,USTestingEquipment
Rapiscan Systems:Installation,NonInventory,85,USTestingEquipment
Rapiscan Trace:Consumables:K1000165-CAR,NonInventory,85,USTestingEquipment
QP,NonInventory,36650,chapmanco
AvaTax,Service,28268,chapmanco
*,NonInventory,24865,chapmanco
Placeholder NonInventory Item,Service,5185,chapmanco
Seismic Engineered Submittals (Non-Taxable):OTCI,Service,5052,chapmanco
Freight-C,Service,4769,chapmanco
Placeholder Inventory Item,Service,4332,chapmanco
Seismic Engineered Submittals (Non-Taxable):CKLO,Service,3962,chapmanco
Seismic Engineered Submittals (Non-Taxable):SSPS,Service,3668,chapmanco
Seismic Engineered Submittals (Non-Taxable):OTCO,Service,3530,chapmanco
Seismic Engineered Submittals (Non-Taxable):WC,Service,2605,chapmanco
Vibration Isolation Design (Non-Taxable):VIE1,Service,2560,chapmanco
Seismic Engineered Submittals (Non-Taxable):CC,Service,1737,chapmanco
Vibration Isolation Design (Non-Taxable):VIE2,Service,1674,chapmanco
Seismic Materials:GS10-10E4-R4-2P,Inventory,1489,chapmanco
Dropshipped Inventory,NonInventory,1121,chapmanco
Seismic Materials:SRB-0,Inventory,875,chapmanco
Pipe and Duct Markers:LOT BRM,NonInventory,865,chapmanco
Placeholder Sales Tax Item,Service,860,chapmanco
Seismic Engineered Submittals (Non-Taxable):REVISION,Service,841,chapmanco
Seismic Materials:GS12-10S5-R5-2P,Inventory,780,chapmanco
Seismic Materials:#GO3-SLV,Inventory,769,chapmanco
SpMet:MM73300,Inventory,757,chapmanco
Seismic Engineered Submittals (Non-Taxable):RCC,Service,745,chapmanco
Seismic Materials:R5,Inventory,695,chapmanco
FRT IC,NonInventory,690,chapmanco
Gripple-IH:XP2-10BB (deleted),Inventory,642,chapmanco
Seismic Engineered Submittals (Non-Taxable):FCC,Service,640,chapmanco
Vibration Isolation Material:CD-HH30-ET80-CG,Inventory,632,chapmanco
Seismic Engineered Submittals (Non-Taxable):FT5,Service,622,chapmanco
Seismic Engineered Submittals (Non-Taxable):GE,Service,618,chapmanco
Seismic Engineered Submittals (Non-Taxable):FT8,Service,570,chapmanco
Seismic Materials:#GO3-CBL,Inventory,565,chapmanco
Seismic Materials:#0-3-SBHS (deleted),Inventory,548,chapmanco
FRT-V,NonInventory,547,chapmanco
Seismic Materials:SRB-1,Inventory,532,chapmanco
Vibration Isolation Material:CD-HH30-ET42-CG,Inventory,528,chapmanco
Vibration Isolation Material:4X4 NRC PAD (deleted),Inventory,507,chapmanco
Seismic Engineered Submittals (Non-Taxable):FT2,Service,503,chapmanco
Seismic Engineered Submittals (Non-Taxable):RTLO,Service,497,chapmanco
Seismic Materials:2-GO3-3B-07 (deleted),Inventory,480,chapmanco
Brass Valve Tags:BCB,NonInventory,479,chapmanco
Vibration Isolation Material:ECP - 2 x 2,Inventory,474,chapmanco
Gripple-IH:DT2-ACC,Inventory,448,chapmanco
Insulation:MM73005,Inventory,434,chapmanco
SpMet:MM73260,Inventory,428,chapmanco
PY Inventory item,Service,420,chapmanco
Seismic Materials:CSBRS37EG,Inventory,383,chapmanco
Seismic Materials:GS10-10E4-2P,Inventory,368,chapmanco
Seismic Materials:GS10-20S5-2P,Inventory,364,chapmanco
FREIGHT - OUT,OtherCharge,1033,voltairesystems
WAR2AP,OtherCharge,477,voltairesystems
WARRANTY DISCOUNT,Discount,363,voltairesystems
WARRANTY FREIGHT,Discount,323,voltairesystems
FEES,OtherCharge,214,voltairesystems
AT19RNW20A-EXXX,InventoryAssembly,113,voltairesystems
WHR2AP,OtherCharge,86,voltairesystems
HIX055BWE,InventoryAssembly,83,voltairesystems
AN02RMW05B,InventoryAssembly,71,voltairesystems
AN02RMW05C,Inventory,70,voltairesystems
AT08RMW07G-EXXX,Inventory,66,voltairesystems
AT04RPW07D,InventoryAssembly,53,voltairesystems
WARRANTY,OtherCharge,52,voltairesystems
AT04RQW10E,Inventory,50,voltairesystems
AT12RNW10C,InventoryAssembly,50,voltairesystems
AT06RMW07E,Inventory,44,voltairesystems
S-A4A0001VAD,Inventory,44,voltairesystems
AT12RNW10D,InventoryAssembly,44,voltairesystems
AT06RBW05A,InventoryAssembly,43,voltairesystems
AT19RNW20A,InventoryAssembly,43,voltairesystems
HIX025BWC,InventoryAssembly,43,voltairesystems
AT10RNW10C,InventoryAssembly,39,voltairesystems
AN01RMWXXA,InventoryAssembly,35,voltairesystems
HTC090BWC,InventoryAssembly,35,voltairesystems
S-B4B0001JAA,InventoryAssembly,34,voltairesystems
SALES DISCOUNT,Discount,33,voltairesystems
S-B2B0011HYA,Inventory,33,voltairesystems
B0Z0005VAA,InventoryAssembly,32,voltairesystems
S-B1V0017SHA,Inventory,31,voltairesystems
AT12RNWXXC,InventoryAssembly,29,voltairesystems
S-B4M0071APA,Inventory,28,voltairesystems
HIX055BWD,InventoryAssembly,28,voltairesystems
S-B1V0016SHA,Inventory,27,voltairesystems
AN04RPW07B,InventoryAssembly,25,voltairesystems
AT10RNW10C-TXCF,InventoryAssembly,25,voltairesystems
AT12RNW10D-EXXX,InventoryAssembly,25,voltairesystems
HIX025BWB,InventoryAssembly,24,voltairesystems
S-B1V0020SPA,Inventory,23,voltairesystems
S-C3H0006DUA,Inventory,23,voltairesystems
AT08RNW10G-EXXX,Inventory,22,voltairesystems
AN08RNW10A-EXXX,InventoryAssembly,22,voltairesystems
AT06RNW10C,InventoryAssembly,22,voltairesystems
AT12RBW07A,InventoryAssembly,22,voltairesystems
AT04RQW10D,Inventory,20,voltairesystems
AT08RMW07F-EXXX,Inventory,20,voltairesystems
B1V0020SPA,Inventory,20,voltairesystems
HTC090BWB,InventoryAssembly,20,voltairesystems
B1F0005XXA,Inventory,19,voltairesystems
B1F0014XXA,Inventory,19,voltairesystems
B1V0021SHA,Inventory,19,voltairesystems
BRANDED 180 - MONTHLY,Service,21860,podiatrycc
Monthly Service-Better,Service,14455,podiatrycc
Google,Service,13771,podiatrycc
ADWORDS GOOGLE - MONTHLY,Service,5206,podiatrycc
DO - 2nd LOCATION - MONTHLY,Service,4228,podiatrycc
FEEDBACK & REVIEWS - MONTHLY,Service,3299,podiatrycc
Monthly Service,Service,3179,podiatrycc
TARGETED REVIEWS - MONTHLY,Service,2736,podiatrycc
DO-Good/Better-1 location,Service,2587,podiatrycc
Facebook,Service,1822,podiatrycc
Monthly-Branded 180,Service,1801,podiatrycc
E-Intake Form,Service,1524,podiatrycc
DO - 3rd LOCATION - MONTHLY,Service,1306,podiatrycc
Google Management Fee,Service,1306,podiatrycc
Targeted Reviews,Service,1243,podiatrycc
Monthly Service-Dominate 360,Service,1162,podiatrycc
Monthly Service-Good,Service,1157,podiatrycc
Hosting only,Service,1117,podiatrycc
BRANDED 180 - SETUP,Service,912,podiatrycc
call tracking,Service,784,podiatrycc
Monthly Service-Best,Service,724,podiatrycc
DO-Good/Better-2 locations,Service,632,podiatrycc
DO - 4th LOCATION - MONTHLY,Service,522,podiatrycc
Monthly-Dominate 360,Service,522,podiatrycc
Feedbak & Reviews,Service,419,podiatrycc
DOMINATE 365 - MONTHLY,Service,355,podiatrycc
ADWORDS PCC - MONTHLY,Service,269,podiatrycc
PB-SOLE MKT-MONTHLY,Service,260,podiatrycc
Setup-Better,Service,251,podiatrycc
DO-Dominate 360-3 loc,Service,238,podiatrycc
Monthly-DO-Branded 180-2 loc,Service,231,podiatrycc
Monthly-DO-Dominate 360-3rd loc,Service,204,podiatrycc
Monthly Service-Adwords-Better,Service,201,podiatrycc
DO - 2nd LOCATION - SETUP,Service,190,podiatrycc
DPM - 1  - MONTHLY,Service,182,podiatrycc
Hosting,Service,181,podiatrycc
Setup,Service,169,podiatrycc
AGGRESSIVE 270 - MONTHLY,Service,137,podiatrycc
PEP-Monthly,Service,130,podiatrycc
DO-Good/Better-3 locations,Service,110,podiatrycc
ADWORDS GOOGLE - SETUP,Service,108,podiatrycc
Monthly-DO-Branded 180-3 loc,Service,108,podiatrycc
FEEDBACK & REVIEW - SETUP,Service,106,podiatrycc
PB-F&R-SOLE MKT-MONTHLY,Service,105,podiatrycc
SPOT CAMPAIGN 24 - MONTHLY,Service,89,podiatrycc
TARGETED REVIEWS - SETUP,Service,84,podiatrycc
STRUCTURED DATA TAGS-MONTHLY,Service,82,podiatrycc
Monthly-Feedback & Reviews,Service,80,podiatrycc
phone tracking,Service,78,podiatrycc
Google-SWIFT,Service,67,podiatrycc
Freight,OtherCharge,12,dhsoftwarealliance1
Cabinets:Cabinet Pulls,Inventory,5,dhsoftwarealliance1
OT Proxy,NonInventory,4,dhsoftwarealliance1
Hardware:Brass hinges,Inventory,4,dhsoftwarealliance1
Sink Assembly,Inventory,4,dhsoftwarealliance1
Sink,Inventory,3,dhsoftwarealliance1
Hardware:Lk Doorknobs,Inventory,2,dhsoftwarealliance1
Hardware:Doorknobs Std,Inventory,2,dhsoftwarealliance1
Counter,Inventory,2,dhsoftwarealliance1
Canvas,Inventory,2,dhsoftwarealliance1
Exterior Door Fireproof,InventoryAssembly,2,dhsoftwarealliance1
Labor,Service,2,dhsoftwarealliance1
Interior Door kit,InventoryAssembly,1,dhsoftwarealliance1
Wood Door:Interior,Inventory,1,dhsoftwarealliance1
Other Drain,Inventory,1,dhsoftwarealliance1
Cabinets:Light Pine,Inventory,1,dhsoftwarealliance1
Fish Chowder Case,Inventory,1,dhsoftwarealliance1
Fish Chowder Batch,Inventory,1,dhsoftwarealliance1
Faucet,Inventory,1,dhsoftwarealliance1
Drain,Inventory,1,dhsoftwarealliance1
Ammonium Hydroxide (NH4OH),Inventory,1,dhsoftwarealliance1
2x6 Pine,Inventory,1,dhsoftwarealliance1
2347,Inventory,1,dhsoftwarealliance1
130-B red,Inventory,1,dhsoftwarealliance1
WebStore Shipping,OtherCharge,50525,pickonus
UPS,Service,19525,pickonus
FedEx,Service,15414,pickonus
*Import Surcharge,OtherCharge,5475,pickonus
California State Sales Tax,SalesTax,3769,pickonus
*,NonInventory,3200,pickonus
Bamboo Knotted Pick:Green:HY-0018.CS,Inventory,3024,pickonus
Bamboo Knotted Pick:Green:HY-0018,Inventory,2289,pickonus
Bamboo Knotted Pick:Green:HY-0017,Inventory,2075,pickonus
SAMPLE,NonInventory,2026,pickonus
Subtotal,Subtotal,1879,pickonus
Skewers:Boat Oar:HY-0056,Inventory,1724,pickonus
Bamboo Knotted Pick:Green:HY-0019,Inventory,1710,pickonus
Bamboo Knotted Pick:Green:HY-0017.CS,Inventory,1698,pickonus
***,NonInventory,1670,pickonus
Skewers:Boat Oar:HY-0055,Inventory,1484,pickonus
Bamboo Knotted Pick:Green:HY-0019.CS,Inventory,1465,pickonus
Skewers:Other:HY-0051,Inventory,1463,pickonus
Fancy Picks:Sports:475SP-FOOTBALL,Inventory,1443,pickonus
Skewers:Other:HY-0074,Inventory,1403,pickonus
Skewers:Other:HY-0039,Inventory,1373,pickonus
Fancy Picks:Sports:475SP-JOCKEY,Inventory,1255,pickonus
Bamboo Knotted Pick:Green:HY-0016,Inventory,1236,pickonus
Skewers:Boat Oar:HY-0056.CS,Inventory,1213,pickonus
Customer Deposit,OtherCharge,1160,pickonus
Fancy Picks:Sports:475SP-19TH,Inventory,1144,pickonus
Bamboo Knotted Pick:Green:HY-0020,Inventory,1080,pickonus
Skewers:Other:HY-0273,Inventory,1064,pickonus
USPS,Service,1040,pickonus
Fancy Picks:Sports:550GT-W,Inventory,1017,pickonus
Free Shipping,Discount,978,pickonus
Fancy Picks:Other:475CTREE,Inventory,971,pickonus
Skewers:Boat Oar:HY-0057.CS,Inventory,923,pickonus
Skewers:Other:HY-0073,Inventory,917,pickonus
Skewers:Boat Oar:HY-0055.CS,Inventory,913,pickonus
Skewers:Other:HY-0040,Inventory,910,pickonus
Skewers:Boat Oar:HY-0057,Inventory,856,pickonus
WEBSTORE OFFER,Discount,842,pickonus
Fancy Picks:Other:475HORSH,Inventory,833,pickonus
Skewers:Other:HY-0028-1,Inventory,800,pickonus
Skewers:Other:HY-0052,Inventory,784,pickonus
Fancy Picks:Other:475HRT-R,Inventory,776,pickonus
Fancy Picks:Other:475STR-GL,Inventory,769,pickonus
Serveware:Bamboo:HY-0087,Inventory,767,pickonus
SETUP,Service,759,pickonus
Fancy Picks:Other:HY-0102,Inventory,740,pickonus
Bamboo Knotted Pick:Green:HY-0016.CS,Inventory,727,pickonus
Serveware:Bamboo:HY-0014,Inventory,717,pickonus
Fancy Picks:Sports:475SP-BASE,Inventory,708,pickonus
Fancy Picks:Other:HY-0266-BK,Inventory,707,pickonus
One time Purchases & Sales,NonInventory,80,afghanicts
Tax(Withhold tax),Discount,27,afghanicts
"Installation, Support & Service",Service,21,afghanicts
Sales Discount,Discount,20,afghanicts
Total,Subtotal,12,afghanicts
Dish Rent,NonInventory,9,afghanicts
Internet Services:Speed Cast:SCPC:SCPC 3072/1024,Service,7,afghanicts
Microsoft - License (OLP),Service,7,afghanicts
Internet Equipments,Inventory,6,afghanicts
Internet Services:Sky Stream:2048/1024:2048/1024 1/10,Service,6,afghanicts
Internet Services:internet Service P2P,Service,5,afghanicts
Kaspersky Licenses:KES-Select:KES-Select PS Renewal:KES-Select 1-Year PS Renewal:KES-Select 50-99,Service,4,afghanicts
Kaspersky Licenses:KES-Select:KES-Select Public Sector:KES-Select 1-Year PS:KES-Select 50-99,Service,4,afghanicts
Sophos,Service,4,afghanicts
ICT Equipments:Computer:HDD,Inventory,3,afghanicts
Dahua CCTV:HCVR4216A-S3,Inventory,3,afghanicts
"Installation, Support & Service:Web Hosting",Service,3,afghanicts
Kaspersky Licenses:KES-Select:KES-Select Base:KES-Select 2-Year Base:KES-Select 50-99,Service,3,afghanicts
Software License,Service,3,afghanicts
Dahua CCTV:HAC-HDW1100M,Inventory,2,afghanicts
Dahua CCTV:HAC-HFW2221E,Inventory,2,afghanicts
Dahua CCTV:HAC-HFW1200RM,Inventory,2,afghanicts
Dahua CCTV:HAC-HFW1200R,Inventory,2,afghanicts
Dahua CCTV:IPC-HFW4231S,Inventory,2,afghanicts
Dahua CCTV:IPC-HFW4231E-S,Inventory,2,afghanicts
Dahua CCTV:NVR4208-8P,Inventory,2,afghanicts
Software OEM & Kit:Adobe Acrobat 8 Pro,Inventory,2,afghanicts
Kaspersky Box:KIS-1+1-2018,Inventory,2,afghanicts
Dahua CCTV:IPC-EB5500,Inventory,2,afghanicts
ICT Equipments,Inventory,2,afghanicts
"Installation, Support & Service:Maintanance Service",Service,2,afghanicts
Kaspersky Licenses:KES-Advanced:KES-Advanced Base:KES-Adv 1-Year  Base,Service,2,afghanicts
Kaspersky Licenses:KES-Select:KES-Select Base:KES-Select 1-Year Base:KES-Select 25-49,Service,2,afghanicts
Kaspersky Licenses:KES-Select:KES-Select Base:KES-Select 1-Year Base:KES-Select 50-99,Service,2,afghanicts
Kaspersky Licenses:KES-Select:KES-Select PS Renewal:KES-Select 1-Year PS Renewal:KES-Select 250-499,Service,2,afghanicts
